QRID,country,weight,Q1,Q2,Q4a,Q4b,Q4c,Q4d,Q4e,Q4f,Q4g,Q4h,Q5,Q6,Q7,Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,q9_98,q9_99,Q10a,Q10b,Q10c,Q11,Q13,Q14a,Q14b,QCURRELrec,QCURRELDrec,qdenomautrec,QDENOMBEG,QDENOMDNK,qdenomfinrec,qdenomfrarec,qdenomdeurec,QDENOMIRL,qdenomitarec,qdenomnldrec,QDENOMNOR,qdenomprtrec,qdenomslorec,qdenomesprec,QDENOMSWE,qdenomcherec,qdenomgbrrec,Q15a,Q15b,Q16,Q17,Q19a,Q19b,Q19c,Q19d,Q19e,Q19f,Q20a,Q20b,Q20c,Q20d,Q20e,Q20f,Q20g,Q20h,QCHRELrec,qchdenomautrec,qchdenombegrec,QCHDENOMDNK,qchdenomfinrec,qchdenomfrarec,qchdenomdeurec,qchdenomirlrec,qchdenomitarec,qchdenomnldrec,QCHDENOMNOR,qchdenomprtrec,qchdenomslorec,qchdenomesprec,QCHDENOMSWE,qchdenomcherec,qchdenomgbrrec,Q21a,Q21b,Q21c,Q21d,Q21e,Q21f,Q21g,Q22a,Q22b,Q22c,Q22d,Q22e,Q22f,Q23,Q24,Q25a,Q25b,Q26a,Q26b,Q26c,Q26d,Q27,Q29a,Q29b,Q30,Q31a,Q31b,Q31c,Q31d,Q31e,Q31f,Q32a,Q32b,Q33,Q34a,Q34b,Q34c,Q34d,Q34e,Q36a,Q36b,Q37a,Q37b,Q38a,Q38b,Q39a,Q39b,Q41,Q42a,Q42b,Q42c,Q42d,Q43,Q45a,Q45b,Q45c,Q46a,Q46b,Q46c,Q47,Q48a,Q48b,Q48c,Q49a,Q49b,Q49c,Q49d,Q49e,Q50,Q51,QPTYbAUTa,QPTYbAUTb,QPTYbAUTc,QPTYbAUTd,QPTYbBEGa,QPTYbBEGb,QPTYbBEGc,QPTYbBEGd,QPTYbBEGe,QPTYbBEGf,QPTYbDNKa,QPTYbDNKb,QPTYbDNKc,QPTYbFINa,QPTYbFINb,QPTYbFINc,QPTYbFINd,QPTYbFRAa,QPTYbFRAb,QPTYbFRAc,QPTYbFRAd,QPTYbFRAe,QPTYbDEUa,QPTYbDEUb,QPTYbDEUc,QPTYbDEUd,QPTYbDEUe,QPTYbIRLa,QPTYbIRLb,QPTYbIRLc,QPTYbIRLd,QPTYbITAa,QPTYbITAb,QPTYbITAc,QPTYbITAd,QPTYbITAe,QPTYbNLDa,QPTYbNLDb,QPTYbNLDc,QPTYbNLDd,QPTYbNORa,QPTYbNORb,QPTYbNORc,QPTYbPRTa,QPTYbPRTb,QPTYbPRTc,QPTYbSLOa,QPTYbSLOb,QPTYbSLOc,QPTYbSLOd,QPTYbESPa,QPTYbESPb,QPTYbESPc,QPTYbESPd,QPTYbSWEa,QPTYbSWEb,QPTYbSWEc,QPTYbCHEa,QPTYbCHEb,QPTYbCHEc,QPTYbCHEd,QPTYbGBRa,QPTYbGBRb,QPTYbGBRc,QPTYbGBRd,QGEN,QAGE,QMARRIED,QSPRELrec,QFERT,QHHCH,QCHILDarec,QEDUAUTrec,QEDUBEG,QEDUDNKrec,QEDUFIN,QEDUFRArec,QEDUDEUrec,QEDUIRLrec,QEDUITArec,QEDUNLDrec,QEDUNORrec,QEDUPRTrec,QEDUSLO,QEDUESPrec,QEDUSWErec,QEDUCHErec,QEDUGBRrec,Q52a,Q52b,QINCaAUT,QINCbAUT,QINCaBEG,QINCbBEG,QINCaDNK,QINCbDNK,QINCaFIN,QINCbFIN,QINCaFRA,QINCbFRA,QINCaDEU,QINCbDEU,QINCaIRL,QINCbIRL,QINCaITA,QINCbITA,QINCaNLD,QINCbNLD,QINCaNOR,QINCbNOR,QINCaPRT,QINCbPRT,QINCaSLO,QINCbSLO,QINCaESP,QINCbESP,QINCaSWE,QINCbSWE,QINCaCHE,QINCbCHE,QINCaGBR,QINCbGBR,QINCcGBR,QINCdGBR,QINCeGBR,QINCfGBR,QINCgGBR,QINCcAUT,QINCcBEG,QINCcDNK,QINCcFIN,QINCcFRA,QINCcDEU,QINCcIRL,QINCcITA,QINCcNLD,QINCcNOR,QINCcPRT,QINCcSLO,QINCcESP,QINCcSWE,QINCcCHE,QINChGBR,QINCiGBR,QINCjGBR,QINCkGBR,QIDEOLOGY,QIDEOLOGYa,QIDEOLOGYb,QPTYaAUT,QPTYaBEG,QPTYaDNK,QPTYaFIN,QPTYaFRA,QPTYaDEU,QPTYaIRL,QPTYaITA,QPTYaNLD,QPTYaNOR,QPTYaPRT,QPTYaSLO,QPTYaESP,QPTYaSWE,QPTYaCHE,QPTYaGBR,QPTYAUT,QPTYBEG,QPTYDNK,QPTYFIN,QPTYFRA,QPTYDEU,QPTYIRL,QPTYITA,QPTYNLD,QPTYNOR,QPTYPRT,QPTYSLO,QPTYESP,QPTYSWE,QPTYCHE,QPTYGBR,QCITIZEN1,QBORNrec,qbornmoverec,QBORNcrec,QBORNerec,QS11AUT,QS12AUT,QS11BEG,QS12BEG,QS12DNK,qs12finrec,QS11FRA,QS12FRA,QS11DEU,QS14DEU,QS13IRL,QS11ITA,QS12ITA,QS11NLD,QS12NLD,QS12NOR,QS11PRT,QS12PRT,QS12SLO,QS11ESP,QS12ESP,QS11SWE,QS12SWE,QS12CHE,QS11GBR,ISCED
8224748,8,1.0420323703767223,1,3,2,2,2,2,2,2,2,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,3,1,2, ,2,1, , , , , , , , ,2, , , , , , , , ,4, ,2,1,2,1,2,2,2,2,1,1,98,4,3,3,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,1,2,1,2,1,98,2, ,1,2,1,2,4,2,2,1,1,2,1,2,1,1,6, ,1,1,2,1, ,1,1,1,2,2, , ,3,1,3,4,2,4,4,3,1,2,2,1,2,2,3,1,2,1,3,2,2,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,29,3,1,0, , , , , , , , , ,5, , , , , , , , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,3, , , , , , , , , ,97, , , , , , , , , , , , , , , ,97, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,2,7, , , , , , , , , , , , ,3
8224773,8,0.24253933547867942,2,2,2,2,2,1,2,1,2,2,1,2,1,2, , , , , , , , , , ,1,1,2,2,2, ,1,92, , , , , , , , , , , , , , , , , ,6, ,4,1,2,2,2,2,2,2,2,3,1,2,4,4,4,2,1, , , , , , , ,2, , , , , , , , ,2,2,1,1,1,2,1,1,1,2,1,1,2,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,4,2,1, ,2,3,4,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,46,1,92,2,1,92, , , , , , , ,7, , , , , , , , ,2,2, , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,11, , , , , , , , , , , , , , , ,11, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,5,18, , , , , , , , , , , , ,5
8224796,8,0.5299967846017102,2,3,2,2,2,1,2,1,1,2,2,2,2,2, , , , , , , , , , ,1,1,1,2,1,4, ,1, , , , , , , , ,2, , , , , , , , ,4, ,2,1,1,2,2,1,2,1,1,2,3,4,2,2,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,1,2,1,1,2,1,3,2, ,2,2,1,1,5,2,1,1,2,2,2,1,2,2,4, ,2,1,2,2, ,1,1,1,1,1, , ,1,1,2,4,4,4,4,2,1,1,1,1,1,1,4,1,2,2,2,3,3,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,34,1,1,2,1,1, , , , , , , ,7, , , , , , , , ,1,2, , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,3,11, , , , , , , , , , , , ,5
8224817,8,0.44305538316831095,1,2,2,2,2,2,2,1,1,2,2,2,1,2, , , , , , , , , , ,4,4,4,3,1,4, ,1, , , , , , , , ,2, , , , , , , , ,5, ,3,98,2,2,2,2,1,1,3,3,3,3,2,3,2,3,92, , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,1,2,2, , ,2, , , , , , , ,1,2,2,2,2,1,1,7, ,2,1,1,1, ,1,1,1,1,1, , ,1,1,2,3,2,4,4,3,1,1,1,1,1,1,4,1,1,3,3,2,4,2,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99,99,99,99,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,59,1,1,2, , , , , , , , , ,6, , , , , , , , ,2,2, , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,99, , , , , , , , , , , , , , , ,99, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,1,4, , , , , , , , , , , , ,5
8224822,8,0.9427791865212806,1,2,2,2,2,2,2,2,2,2,2,1,1,2, , , , , , , , , , ,3,1,4,2,1,3, ,1, , , , , , , , ,2, , , , , , , , ,4, ,3,1,2,2,2,2,2,2,4,3,1,4,3,3,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,2,2,1,2,1,1,2, ,1,2,2,2,7,1,2,2,2,2,2,2,2,1,5, ,3,1,1,2, ,1,2,1,2,1, , ,1,1,1,4,3,4,3,1,1,2,1,1,2,1,4,1,2,3,3,3,3,1,4,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,2,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,31,3,1,1,1,1, , , , , , , ,5, , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,2, , , , , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,3,11, , , , , , , , , , , , ,3
8224828,8,0.27504546543313335,1,2,2,2,2,1,2,2,2,2,4,4,2,1,1,0,0,0,0,0,0,0,0,0,3,1,3,1,1,4, ,1, , , , , , , , ,2, , , , , , , , ,3, ,2,1,2,1,1,1,2,2,1,1,4,4,1,1,3,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,1,3,1,3,1,3,1,1,1, ,1,1,1,1,3,1,1,2,1,2,2,1,2,1,2, ,2,2,2,2, ,2,2,1,2,1, , ,2,1,3,1,1,1,1,3,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,3,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,28,1,1,2, , , , , , , , , ,8, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,5, , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,4,17, , , , , , , , , , , , ,5
8224857,8,0.5430634124580507,2,2,2,2,2,1,2,2,2,2,1,1,1,2, , , , , , , , , , ,3,2,3,2,1,3, ,9, , , , , , , , , , , , , , , , , ,5, ,3,1,2,2,2,2,1,2,4,4,1,1,4,2,98,1,1, , , , , , , ,2, , , , , , , , ,2,1,1,2,98,1,2,1,2,1,3,1,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,2,1,1, ,1,2,1,1,1,1,1,1,1,1,1,98,3,1,3,98,1,98,1,1,1,1,3,2,2,2,1,1,4,2,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,48,1,1,2,1,92, , , , , , , ,4, , , , , , , , ,2,2, , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,1,2, , , , , , , , , , , , ,3
8224891,8,0.24253933547867942,1,2,2,2,2,1,2,2,2,2,2,2,2,2, , , , , , , , , , ,3,3,3,2,1,1, ,1, , , , , , , , ,2, , , , , , , , ,6, ,3,1,2,2,2,2,2,2,1,4,3,4,4,3,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,1,2,2,1,2,2,2, , ,1,2,1,2,1,7,2,2,1,2,2,2,2,2,2,6, ,2,1,1,1, ,1,1,1,1,1, , ,1,1,2,3,3,4,4,2,1,1,1,2,1,1,3,1,2,3,2,1,1,1,2,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,57,7, ,0, , , , , , , , , ,6, , , , , , , , ,2,2, , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,8, , , , , , , , , , , , , , , ,97, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,2,8, , , , , , , , , , , , ,5
8224899,8,0.3332888840651559,1,2,1,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , ,3,2,3,3,2, ,2,92, , , , , , , , , , , , , , , , , ,6, ,4,2,2,2,2,2,2,2,3,4,2,1,3,98,2,1,92, , , , , , , , , , , , , , , , , , , , , , , ,3,1,3,3,1,1,2, , ,2, , , , , , , , ,2,2,2,2,2,2,7, ,3,2,2,1,1,1,1,1,98,1,1,1,1,1,2,4,3,4,3,2,1,1,1,1,1,1,4,2,2, ,4,1,3,1,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,46,2,92,0, , , , , , , , , ,7, , , , , , , , ,2,2, , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,4,15, , , , , , , , , , , , ,5
8224903,8,3.251668624878463,1,2,2,2,2,2,2,1,2,2,4,2,2,2, , , , , , , , , , ,4,2,4,1,2, ,1,1, , , , , , , , ,2, , , , , , , , ,5, ,1,1,2,2,1,2,2,2,1,1,1,4,1,1,4,1,1, , , , , , , ,2, , , , , , , , , , , , , , , ,1,2,1,1,1,98,1,1,1, ,1,1,1,1,7,1,2,1,1,2,2,2,1,2,1, ,1,2,2,1, ,2,1,1,2,1, , ,2,1,2,4,1,4,2,3,2,2,2,1,98,2,98,1,1,1,2,3,2,1,1,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,98,98,98,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,48,1,1,3, , , , , , , , , ,3, , , , , , , , ,2,2, , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98, , , , , , , , , ,98, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,2,8, , , , , , , , , , , , ,2
8224955,8,3.1653687488162356,2,2,2,2,2,2,2,2,2,2,98,99,2,2, , , , , , , , , , ,1,4,4,1,1,2, ,91, , , , , , , , , , , , , , , , , , ,3,1, ,1,2,1,1,2,2,99,99,4,2,99,99,99,99,91, , , , , , , , , , , , , , , , , , , , , , , ,98,2,1,98,1,2, , , , , , , , , , , , ,2,2,2,2,2,2, ,1,2, ,2,2,2,2,2,2, , ,2,2,2,2,1,98,98,98, ,98,1,1,98,1,1,2,4,1,1,1,1,1,4,1,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,84,4, ,0,99, , , , , , , , ,3, , , , , , , , ,2,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,98, , , , , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , , , ,2,97,7,97,97, , , , , , , , , , , ,4,15, , , , , , , , , , , , ,2
8224962,8,0.27504546543313335,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , ,4,4,4,2,1,4, ,1, , , , , , , , ,2, , , , , , , , ,6, ,4,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,2,2,2,2,2, , ,2, , , , , , , ,2,2,2,2,2,2,2,7, ,3,1,1,1, ,1,1,1,1,1, , ,1,1,2,4,4,4,4,2,2,1,1,1,1,1,4,2,3,3,3,2,2,2,1,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,42,5, ,3, , , , , , , , , ,8, , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,2, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,99,1, , , , , , , , , , , , ,5
8224980,8,0.3545519145751598,1,1,2,2,2,1,2,1,1,2,4,4,2,2, , , , , , , , , , ,2,1,2,2,1,4, ,1, , , , , , , , ,2, , , , , , , , ,2, ,1,1,2,2,1,2,2,1,2,4,4,4,1,1,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,1,2,1,2,1,1,1, ,2,2,1,2,7,2,1,1,2,2,2,1,2,2,1, ,2,2,1,1, ,1,1,1,1,1, , ,1,1,2,4,4,4,4,1,1,1,1,1,1,1,4,2,2,2,3,2,2,3,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,36,4, ,3, , , , , , , , , ,7, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,1, , , , , , , , , ,6, , , , , , , , , , , , , , , ,6, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,2,8, , , , , , , , , , , , ,5
8225000,8,0.776177632876225,2,3,2,2,2,1,2,2,2,2,2,3,1,2, , , , , , , , , , ,3,1,2,1,2, ,2,1, , , , , , , , ,2, , , , , , , , ,6, ,3,1,2,2,2,2,2,2,3,4,3,1,3,3,3,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,2,1,2,2,1,2,2, ,1,2,1,2,7,2,2,1,2,1,2,1,2,2,7, ,2,1,1,1, ,1,1,1,1,1, , ,1,1,3,4,3,3,3,2,1,1,1,1,1,1,4,2,2,2,4,2,3,1,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,34,3,1,0, , , , , , , , , ,6, , , , , , , , ,2,2, , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,97, , , , , , , , , , , , , , , ,97, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,5,18, , , , , , , , , , , , ,5
8225005,8,0.27504546543313335,1,2,1,2,2,2,2,1,1,2,4,4,1,2, , , , , , , , , , ,1,1,2,1,1,4, ,1, , , , , , , , ,2, , , , , , , , ,3, ,1,1,2,2,1,2,2,1,2,2,3,4,1,2,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,1,2,2,2,1,1,1, ,2,1,1,2,7,1,2,1,2,2,2,2,2,2,3, ,3,1,1,1, ,1,2,1,1,1, , ,1,1,3,2,2,3,3,3,1,2,2,2,2,1,3,2,2,2,3,3,2,2,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,31,2,1,2,1,1, , , , , , , ,7, , , , , , , , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,4, , , , , , , , , ,2, , , , , , , , , , , , , , , ,2, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,5,21, , , , , , , , , , , , ,5
8225067,8,1.5179100917380277,1,1,2,2,2,1,2,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,2,1,1,4, ,1, , , , , , , , ,2, , , , , , , , ,5, ,2,1,2,1,2,2,2,2,2,2,4,4,4,2,2,3,1, , , , , , , ,2, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,2,1, ,1,1,1,1,98,1,2,2,2,2,1,2,2,2,5, ,2,1,2,1, ,1,1,1,3,3, , ,1,1,3,4,2,4,4,3,2,2,2,2,2,2,4,1,1,1,1,2,2,1,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,2,3,98,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,44,3,1,0, , , , , , , , , ,4, , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,3, , , , , , , , , ,97, , , , , , , , , , , , , , , ,97, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,3,12, , , , , , , , , , , , ,3
8225068,8,1.074769017198432,1,1,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , ,3,1,3,2,1,1, ,1, , , , , , , , ,2, , , , , , , , ,2, ,4,1,2,2,1,2,2,2,1,1,4,4,1,1,4,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,1,2,1,2,1,2,1,1,1, ,1,1,1,1,7,1,2,1,2,2,2,2,2,2,2, ,3,1,2,1, ,2,1,1,1,1, , ,1,1,1,98,4,4,4,3,1,1,1,1,1,1,4,2,2,2,3,2,3,1,3,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,98,98,98,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,57,1,1,3,1,1, , , , , , , ,5, , , , , , , , ,1,1, , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,2,8, , , , , , , , , , , , ,3
8225082,8,0.2970984895405149,2,3,1,2,2,1,2,2,2,2,3,98,1,2, , , , , , , , , , ,1,1,1,1,1,4, ,1, , , , , , , , ,2, , , , , , , , ,5, ,1,1,2,2,2,2,2,2,2,2,4,3,1,2,3,4,1, , , , , , , ,2, , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,2,1, ,1,1,1,1,7,1,1,1,2,2,2,2,2,2,2, ,2,1,1,1, ,1,3,3,2,2, , ,1,1,2,4,4,4,4,3,2,2,2,2,2,2,3,1,1,1,2,2,3,1,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,75,6, ,1, , , , , , , , , ,4, , , , , , , , ,1,2, , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,1,3, , , , , , , , , , , , ,3
8225088,8,0.4072503567732346,1,2,2,2,2,1,2,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,2,1,1,2, ,1, , , , , , , , ,2, , , , , , , , ,4, ,2,1,2,2,2,2,2,2,2,1,4,4,2,2,2,1,1, , , , , , , ,2, , , , , , , , , , , , , , , ,2,2,1,2,1,1,1,2,1, ,2,1,1,2,5,1,1,2,2,2,2,2,2,2,5, ,2,1,2,1, ,1,1,1,1,1, , ,1,1,2,4,4,4,4,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,44,1,1,2,1,1, , , , , , , ,7, , , , , , , , ,1,2, , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,3,11, , , , , , , , , , , , ,5
8225094,8,1.1578861127363524,1,2,2,2,2,2,2,2,2,1,2,3,2,2, , , , , , , , , , ,4,1,4,2,1,3, ,1, , , , , , , , ,3, , , , , , , , ,3, ,2,1,1,2,2,2,2,2,4,4,1,2,4,3,3,4,1, , , , , , , ,92, , , , , , , , , , , , , , , ,2,2,2,2,2,2,1,2,1, ,2,2,1,2,4,1,2,2,2,2,2,2,2,1,5, ,2,1,1,2,1, ,2,1,2,1,1,1, , ,2,4,3,3,4,2,1,2,2,1,2,2,3,1,3,2,3,4,3,1,3,3,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,51,3,1,0, , , , , , , , , ,4, , , , , , , , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,2, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,2,7, , , , , , , , , , , , ,3
8225112,8,0.4073279415533294,1,4,1,2,1,2,2,2,1,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,3,4,2,1,2, ,2,91, , , , , , , , , , , , , , , , , ,1, ,1, ,1,2,2,1,2,2,2,1,4,3,4,2,4,4,91, , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,1,2,1,2,2, ,1,2,1,2,7,2,2, ,2,2,2,2,2,2,3, ,4,1, ,1,1,1, , ,1,1,1,1,1,1,2,3,4,4,4,2,1,1,1,1,1,1,4,2,2,1,2,2,4,2,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,89,6, ,2, , , , , , , , , ,5, , , , , , , , ,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,1, , , , , , , , , ,8, , , , , , , , , , , , , , , ,8, , , , , , , , ,1,1, ,1,1, , , , , , , , , , , ,4,13, , , , , , , , , , , , ,3
